time,V_adc_value,V_actual_value,H_adc_value,H_actual_value
11.68,-10,-0.0390625,-1,-0.00390625
11.7,-26,-0.10156250000000001,-4,-0.015625
11.72,-7,-0.02734375,-10,-0.0390625
11.74,24,0.09375,0,0.0
11.76,14,0.0546875,2,0.0078125
11.78,-20,-0.078125,-65,-0.25390625
11.8,-186,-0.7265625,48,0.1875
11.82,57,0.22265625,18,0.07031250000000001
11.84,-44,-0.171875,-14,-0.0546875
11.86,262,1.0234375,-30,-0.1171875
11.88,-108,-0.421875,-1,-0.00390625
11.9,59,0.23046875000000003,-6,-0.0234375
11.92,63,0.24609375,-5,-0.01953125
11.94,2,0.0078125,1,0.00390625
11.96,-34,-0.1328125,1,0.00390625
11.98,-85,-0.33203125,1,0.00390625
12.0,-36,-0.14062500000000003,-1,-0.00390625
12.02,1,0.00390625,-1,-0.00390625
12.04,-34,-0.1328125,-2,-0.0078125
12.06,-49,-0.19140625,0,0.0
12.08,33,0.12890625,-1,-0.00390625
12.1,38,0.1484375,1,0.00390625
12.12,12,0.046875,0,0.0
12.14,-215,-0.83984375,-111,-0.43359375
12.16,22,0.0859375,16,0.0625
12.18,-27,-0.10546875,43,0.16796875
12.2,16,0.0625,5,0.01953125
12.22,-63,-0.24609375,6,0.0234375
12.24,162,0.6328125,-8,-0.03125
12.26,-8,-0.03125,-5,-0.01953125
12.28,-30,-0.1171875,0,0.0
12.3,-1,-0.00390625,1,0.00390625
