time,V_adc_value,V_actual_value,H_adc_value,H_actual_value
10.19,-13,-0.05078125000000001,-1,-0.00390625
10.21,22,0.0859375,-2,-0.0078125
10.23,9,0.03515625000000001,0,0.0
10.25,-9,-0.03515625000000001,0,0.0
10.27,-28,-0.109375,-1,-0.00390625
10.29,10,0.0390625,-1,-0.00390625
10.31,1,0.00390625,0,0.0
10.33,12,0.046875,-1,-0.00390625
10.35,8,0.03125,-1,-0.00390625
10.37,-4,-0.015625,-20,-0.078125
10.39,328,1.28125,93,0.36328125
10.41,3,0.01171875,-57,-0.22265625
10.43,-103,-0.40234375000000006,-9,-0.03515625000000001
10.45,41,0.16015625,20,0.078125
10.47,-6,-0.0234375,-1,-0.00390625
10.49,-8,-0.03125,-5,-0.01953125
10.51,6,0.0234375,0,0.0
10.53,4,0.015625,0,0.0
10.55,-6,-0.0234375,1,0.00390625
10.57,-12,-0.046875,-1,-0.00390625
10.59,0,0.0,0,0.0
10.61,3,0.01171875,0,0.0
10.63,1,0.00390625,0,0.0
10.65,-9,-0.03515625000000001,0,0.0
10.67,-2,-0.0078125,0,0.0
10.69,-7,-0.02734375,-1,-0.00390625
10.71,-2,-0.0078125,0,0.0
10.73,-20,-0.078125,-13,-0.05078125000000001
10.75,148,0.578125,1,0.00390625
10.77,15,0.05859375,5,0.01953125
10.79,-70,-0.2734375,1,0.00390625
10.81,45,0.17578125,-1,-0.00390625
10.83,1,0.00390625,0,0.0
10.85,-2,-0.0078125,0,0.0
10.87,-8,-0.03125,0,0.0
10.89,-3,-0.01171875,0,0.0
10.91,2,0.0078125,0,0.0
10.93,-2,-0.0078125,0,0.0
10.95,-3,-0.01171875,-1,-0.00390625
10.97,4,0.015625,0,0.0
10.99,-7,-0.02734375,0,0.0
11.01,-1,-0.00390625,-1,-0.00390625
11.03,-4,-0.015625,-1,-0.00390625
11.05,0,0.0,-1,-0.00390625
11.07,1,0.00390625,0,0.0
11.09,-12,-0.046875,-5,-0.01953125
11.11,-8,-0.03125,-7,-0.02734375
11.13,-8,-0.03125,5,0.01953125
11.15,43,0.16796875,5,0.01953125
11.17,41,0.16015625,3,0.01171875
11.19,-50,-0.1953125,-3,-0.01171875
11.21,13,0.05078125000000001,-2,-0.0078125
11.23,-3,-0.01171875,0,0.0
11.25,-8,-0.03125,0,0.0
11.27,-8,-0.03125,-1,-0.00390625
11.29,2,0.0078125,0,0.0
11.31,-2,-0.0078125,0,0.0
11.34,-2,-0.0078125,0,0.0
11.36,-1,-0.00390625,0,0.0
11.38,3,0.01171875,0,0.0
11.39,-7,-0.02734375,0,0.0
11.41,3,0.01171875,0,0.0
11.43,-3,-0.01171875,3,0.01171875
11.46,-10,-0.0390625,-1,-0.00390625
11.48,33,0.12890625,2,0.0078125
11.5,-8,-0.03125,-8,-0.03125
11.52,7,0.02734375,-1,-0.00390625
11.54,-1,-0.00390625,2,0.0078125
11.56,2,0.0078125,0,0.0
11.58,0,0.0,-1,-0.00390625
11.6,-1,-0.00390625,0,0.0
11.62,-1,-0.00390625,0,0.0
11.64,-2,-0.0078125,-1,-0.00390625
11.66,0,0.0,0,0.0
11.68,0,0.0,0,0.0
11.7,0,0.0,1,0.00390625
11.72,-5,-0.01953125,0,0.0
11.74,-4,-0.015625,-1,-0.00390625
11.76,0,0.0,-1,-0.00390625
11.78,0,0.0,-1,-0.00390625
11.8,0,0.0,-1,-0.00390625
11.82,0,0.0,0,0.0
11.84,-18,-0.07031250000000001,-16,-0.0625
11.86,-113,-0.44140625,5,0.01953125
11.88,16,0.0625,26,0.10156250000000001
11.9,-18,-0.07031250000000001,-5,-0.01953125
11.92,3,0.01171875,-5,-0.01953125
11.94,-8,-0.03125,1,0.00390625
11.96,9,0.03515625000000001,1,0.00390625
11.98,-8,-0.03125,-2,-0.0078125
12.0,-10,-0.0390625,-3,-0.01171875
12.02,0,0.0,0,0.0
12.04,-8,-0.03125,0,0.0
12.06,-10,-0.0390625,0,0.0
12.08,-8,-0.03125,-1,-0.00390625
12.1,1,0.00390625,1,0.00390625
12.12,-4,-0.015625,0,0.0
12.14,5,0.01953125,0,0.0
12.16,-2,-0.0078125,1,0.00390625
12.18,1,0.00390625,-1,-0.00390625
12.2,-151,-0.58984375,-46,-0.1796875
12.22,-10,-0.0390625,-72,-0.28125000000000006
12.24,-61,-0.23828125,-15,-0.05859375
12.26,-1,-0.00390625,23,0.08984375
12.28,16,0.0625,0,0.0
12.3,0,0.0,-3,-0.01171875
12.32,3,0.01171875,0,0.0
